response_num,"For the packages that you have used, how do you rate your level of proficiency? [HoloViews]","For the packages that you have used, how do you rate your level of proficiency? [Panel]","For the packages that you have used, how do you rate your level of proficiency? [GeoViews]","For the packages that you have used, how do you rate your level of proficiency? [Datashader]","For the packages that you have used, how do you rate your level of proficiency? [hvPlot]","For the packages that you have used, how do you rate your level of proficiency? [Colorcet]","For the packages that you have used, how do you rate your level of proficiency? [Param]","For the packages that you have used, how do you rate your level of proficiency? [Lumen]","How did you hear about this survey?
[select all that apply]",What field do you work in?,"What is your subfield (for example ""Geosciences"")?",What title best characterizes your role when using HoloViz tools?,"On what type of systems do you work?
[select all that apply]","What potential changes to our documentation do you think would most improve the new user experience? Here are some suggestions, but feel free to write-in your own.
[select all that apply]","What kinds of data do you commonly use?
[select all that apply]","What file formats do you work with?
[select all that apply]","Where are your datasets stored?
[select all that apply]","How large are your datasets?
[select all that apply]","What do you typically do with data?
[select all that apply]",What was the first HoloViz Tool that you used?,For how long have you used HoloViz tools?,"What data library/structure do you commonly use with HoloViz?
[select all that apply]","What other packages do you use alongside HoloViz tools?
[select all that apply]","What notebook environment do you use when working with HoloViz tools?
[select all that apply]","How do you share your HoloViz work with others?
[select all that apply]","If you share live, running Python apps, what frameworks and platforms do you use?
[select all that apply]",How was your documentation experience when you were a new HoloViz user?,"For the documentation sites that you have used, rate the overall content effectiveness. [HoloViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Panel]","For the documentation sites that you have used, rate the overall content effectiveness. [GeoViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Datashader]","For the documentation sites that you have used, rate the overall content effectiveness. [hvPlot]","For the documentation sites that you have used, rate the overall content effectiveness. [Colorcet]","For the documentation sites that you have used, rate the overall content effectiveness. [Param]","For the documentation sites that you have used, rate the overall content effectiveness. [Lumen]",How important is improving the visual design of this package's documentation site to your experience?,"Have you checked out the tutorial on HoloViz.org? If so, in what forms have you experience it?",Which specific HoloViz package have you used the most?,"For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For the package that you selected, improvement to what documentation topics would you most benefit from?","For hvPlot, how often do you use each API? [.hvPlot]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, improvement to which documentation topics would you most benefit from?
[select all that apply]","For hvPlot, how often do you use each API? [.interactive]","For hvPlot, how often do you use each API? [.explorer]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?","What resources have you used for debugging your HoloViz issues?
[select all that apply]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For Panel, improvement to which specific documentation topics would you most benefit from?
[select all that apply]","For Panel, how often do you use each API? [Reactive functions (panel.bind or @panel.depends)]","For Panel, how often do you use each API? [Interactive functions (panel.interact)]","For Panel, how often do you use each API? [Parameterized Classes (@param.depends)]","For Panel, how often do you use each API? [Callbacks (param.watch)]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For HoloViews, improvement to which documentation topics would you most benefit from?
[select all that apply]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?.1","If you have asked a question or posted something online about HoloViz (for example, on our Discourse, Stack Overflow, or GitHub), how satisfied or dissatisfied were you with responsiveness?","What development activities would help you most right now? 
[select all that apply]",Is there anything else we can do to make your experience better?,How likely are you to recommend HoloViz to a friend or colleague? ,Would it be ok for us to follow up with you about your responses?,"What plotting backend do you use with hvPlot? Reminder: a plotting backend is the package that hvPlot uses to generate a plot, and the default is Bokeh.
[select all that apply]","What plotting packages do you use with Panel?
[select all that apply]","What plotting backend do you use with HoloViews? Reminder: a plotting backend is the package that HoloViews uses to generate a plot.
[select all that apply]","When using Python packages, do you benefit if a package has used type hints and declarations in their code?","Where do you write Python scripts when working with HoloViz tools?
[select all that apply]",How important is improving the visual design of the hvPlot documentation site to your experience?,How important is improving the visual design of the Panel documentation site to your experience?,How important is improving the visual design of the HoloView documentation site to your experience?
48,3,2,1 - Beginner,3,3,,,,HoloViz docs,Academic Research,planetary science,Applied Scientist,"Cluster, Personal laptop","Create a short tutorial for each individual package, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5","Local filesystem, Network filesystem, SQL database","MBs, GBs","Analyze and explore data, Build and deploy models, Create visualizations for publication, Gather and clean data",HoloViews,6 months - 1 year,"GeoPandas, NumPy, Pandas","Bokeh, GeoPandas, Matplotlib, NumPy, Pandas, SciPy, scikit-learn, Xarray","Jupyter Notebook, Jupyter Lab","Exported HTML, Exported images, Internally hosted apps, Screenshot images","Apache, Django, Nginx, SSH",4.0,4,4,4,4,4,,,,,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org",HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, HoloViz Gitter, Stack Overflow",,,,,,,,,,,,,6,5,4,7 - Highest Priority,3,"Applying customizations using the options system, Custom interactivity, Debugging, Deferring transformations of data, Deploying or exporting, Dynamic generation of data and elements (DynamicMaps), Streaming data, Working with other HoloViz packages",hvPlot,Somewhat satisfied,"Better documentation, More examples in my domain",,9.0,Yes,,,"Bokeh, Matplotlib",No,Vim,,,3.0
49,2,5 - Advanced,,2,,1 - Beginner,3,,"HoloViz blog, HoloViz docs",Engineering,Industry realtime data,Data Scientist,"Cluster, Cloud, Personal laptop","Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","Streaming, Tabular/Columnar (Pandas, etc.)","CSV, JSON, Parquet",azure datalake,"GBs, TBs","Analyze and explore data, Build and share interactive visualizations/dashboards",HoloViews,1 - 3 years,"NumPy, Pandas","Bokeh, NumPy, Pandas, SciPy","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Internally hosted apps, Entire notebooks",Microsoft Azure,3.0,2,4,,2,,2,1 - Not Effective,,,no,Panel,,,,,,,,,,,,,,,,,,,"HoloViz Documentation, Stack Overflow, google",1 - Lowest priority,7 - Highest Priority,6,5,4,3,"Building custom components, App responsivity, async + sync and multiuser improvements when running as server",5 - All the time,1 - Never,2,2,,,,,,,,,,"Bug fixes, New features, Performance improvements",keep up the good work! Thx. ,8.0,Yes,,Bokeh,,Yes,"PyCharm, VS Code",,1.0,
50,3,3,2,2,2,3,2,1 - Beginner,Holoviews website,Government,Electromagnetic Spectrum Operations ,Student,"Cloud, Personal laptop","Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Streaming, Tabular/Columnar (Pandas, etc.)","CSV, JSON, Zarr","Local filesystem, Network filesystem, SQL database, MongoDB","KBs, MBs, GBs","Build and deploy models, Build and share interactive visualizations/dashboards",HoloViews,1 - 3 years,"Dask.Array, Dask.DataFrame, NumPy, Pandas, Xarray","Bokeh, Dask, Matplotlib, NumPy, Pandas, Plotly, SciPy, scikit-learn, Xarray","Jupyter Lab, PyCharm Notebook","Exported HTML, Exported images, Internally hosted apps, Entire notebooks",Amazon Web Services,3.0,3,3,2,3,3,3,2,2,,I read through the tutorial on HoloViz.org,HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,1 - Lowest priority,2,,4,,3,"Custom interactivity, Dynamic generation of data and elements (DynamicMaps), Streaming data, Timeseries data, Working with other HoloViz packages",HoloViews,,"Better documentation, More examples in my domain",,10.0,Yes,,,Bokeh,No,PyCharm,,,1.0
51,,4,,,,,,,Panel website,Technology,Data Analytics,Business Analyst,"Cloud, Personal laptop","Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, On the releases page, some info about expected wait time for new release","Tabular/Columnar (Pandas, etc.)","CSV, JSON",SQL database,MBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",Panel,1 - 3 years,Pandas,"Bokeh, Pandas","Jupyter Notebook, Jupyter Lab",Entire notebooks,Google Colab,4.0,,5 - Very Effective,,,,,,,,,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, Stack Overflow",5,6,7 - Highest Priority,4,3,2,"Building custom components, Custom layout, Debugging, App responsivity",1 - Never,5 - All the time,1 - Never,1 - Never,,,,,,,,,,"Bug fixes, New features, Performance improvements","I have not explored the latest panel release 0.14 yet, but am excited to see what updates have been made to the Tabulator widget. Some bugs in the previous release related to filtering and custom functions on tabulator were blocking progress on development, but I'm keen to see this excellent widget improve",10.0,Yes,,Bokeh,,I don't know,Jupyter Lab,,1.0,
52,1 - Beginner,3,,1 - Beginner,2,,,,Panel frontpage,Technology,Image processing,Data Scientist,"Desktop workstation, Personal laptop","Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5",Local filesystem,"MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data, Report statistical results",HoloViews,More than 3 years,"NumPy, Pandas","Bokeh, Matplotlib, NumPy, Pandas, Plotly, Altair","Jupyter Lab, VS Code Notebook",Exported HTML,,3.0,3,3,,2,3,,,,,I watched a guided talk through the tutorial,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation, Stack Overflow",1 - Lowest priority,7 - Highest Priority,6,5,,,"Custom styling, Custom layout, Deploying or exporting",,4,4,,,,,,,,,,,"New features, Performance improvements",Deploying/exporting full notebook. quirks in JupyterLab notebooks,9.0,No thanks,,"Matplotlib, Plotly, Vega/Altair",,No,I don't use Python scripts,,1.0,
53,3,3,3,4,3,1 - Beginner,3,1 - Beginner,Word of mouth,Academic Research,Geosciences,Machine Learning Engineer,"Cluster, Cloud, Desktop workstation, HPC system, Personal laptop",Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","HDF5, Zarr","Blob / Object Storage, Local filesystem, Network filesystem","MBs, GBs","Analyze and explore data, Build and deploy models, Gather and clean data",HoloViews,More than 3 years,"GeoPandas, Pandas, Xarray","Dask, GeoPandas, NumPy, Pandas, PyTorch, Xarray",Jupyter Lab,Entire notebooks,I don't know,4.0,3,3,3,3,3,3,3,3,4.0,I read through the tutorial on HoloViz.org,Datashader,1 - Lowest priority,,,2,5,7 - Highest priority,3,4,,,,,,,,,,,"GitHub Issues, HoloViz Discourse",,,,,,,,,,,,,,,,,,,,Neither satisfied nor dissatisfied,"More examples in my domain, New features, Performance improvements",,6.0,No thanks,,,,No,Atom,,,
54,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,Twitter,Academic Research,Oceanography,Research Scientist,"Cluster, Cloud, Desktop workstation, HPC system, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages, Same or similar examples appear any many different packages, making it hard to decide what to use (for me). ","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, Zarr","HDFS, Local filesystem, Network filesystem","MBs, GBs, TBs",Analyze and explore data,HoloViews,6 months - 1 year,Xarray,"Dask, Matplotlib, NumPy, Xarray",Jupyter Lab,Entire notebooks,I don't know,1.0,2,5 - Very Effective,2,3,3,4,2,,,"I downloaded the tutorial notebooks and ran them locally, I launched the tutorial on cloud infrastructure (e.g. mybinder.org)",hvPlot,,,4,,,,,,7 - Highest priority,6,5,2,4,3,,1 - Never,1 - Never,hvPlot,"HoloViz Discourse, HoloViz Documentation, HoloViz Gitter",,,,,,,,,,,,,,,,,,,,Very satisfied,Better documentation,"For recommending - I always tell people that the learning curve is really steep (except if using hvplot), and even after that you will likely forget most things quickly if you are not in the business of developing dashboards all the time. ",3.0,Yes,Matplotlib,,,Yes,Text editor in jupyterlab,4.0,,
55,4,2,1 - Beginner,1 - Beginner,3,1 - Beginner,1 - Beginner,,HoloViz discourse,Academic Research,Neuroscience,Research Scientist,Personal laptop,Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)",.mat,"Local filesystem, Network filesystem","MBs, GBs","Analyze and explore data, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,Less than 6 months,"NumPy, Pandas, Xarray","Matplotlib, NumPy, Pandas, SciPy, scikit-learn, Xarray","Jupyter Notebook, Jupyter Lab",Screenshot images,,2.0,2,2,,,2,,,,,I watched a guided talk through the tutorial,HoloViews,,,,,,,,,,,,,,,,,,,"HoloViz Documentation, There is really not too much support other than the documentation",,,,,,,,,,,,2,6,3,7 - Highest Priority,5,1 - Lowest priority,"Custom interactivity, Debugging, Deferring transformations of data, Element containers (Layout, Overlay, HoloMap, etc), Semantic annotations of data (Type, Dimensions, etc)",HoloViews,,"Better documentation, Bug fixes","HoloViews is really awesome, but please fix the many bugs. I am also not a fan of separating options into parameters and options that have to be added with .opts(opts.Scatter(...)) or whatever. It's just so much boilerplate for really nothing. Please make more complete docstrings. It's usually tough to understand what options are available. Also, currently, it's a nightmare or impossible to get frame-by-frame or axis-by-axis scaling if you have combinations of layouts, overlays, and dynamic maps. Also, currently, there are a lot of ""hacks."" Getting a dotted line plot, getting numbers on a heatmap, making a line fit on a scatter plot, getting error bands, making a histogram, also please rename ""Distribution"" to something like ""KDEPlot"" and make it accept 1D and 2D data.

Please also look into Seaborn to get inspiration for features: automatic error bands and automatic curve fits... also please add a candlestick chart type (with no gaps for times when there weren't any candles, as it's standard in finance). Also: dot size legend, make legend title for overlays easier, make it easier to decouple axes scaling and panning, make it possible to only decouple the x or y axis in hvplot, make it easier to add a single title to a set of plots and a single legend to a set of plots, make it easier / possible to save whole layouts of plots as vector graphics (SVG). Something easy to manipulate plot size / position in a layout would be nice, like a simple option that automatically puts everything in a FastgridTemplate, and then a button to spit out the code that makes those positions permanent.",10.0,Yes,,,Bokeh,Yes,I don't use Python scripts,,,1.0
56,4,4,1 - Beginner,1 - Beginner,3,2,3,1 - Beginner,HoloViz docs,Finance,quantitative research and trading,Software Engineer/Developer,"Cluster, Desktop workstation, HPC system","Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, the docs have gotten alot better","N Dimensional (Xarray, NumPy, etc.), Streaming, Tabular/Columnar (Pandas, etc.)","CSV, HDF5, Parquet, Zarr, in house stacked npy ",Network filesystem,PBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Gather and clean data, Report statistical results",HoloViews,More than 3 years,"Dask.Array, Dask.DataFrame, NumPy, Pandas, Streamz","Bokeh, Dask, Matplotlib, NumPy, Pandas, scikit-learn, Streamz, TensorFlow","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Exported HTML, Internally hosted apps, Entire notebooks","Flask, Nginx, SSH",4.0,4,5 - Very Effective,,,4,3,4,1 - Not Effective,,"I downloaded the tutorial notebooks and ran them locally, I launched the tutorial on cloud infrastructure (e.g. mybinder.org), I read through the tutorial on HoloViz.org",Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",4,5,6,3,7 - Highest Priority,2,"Debugging, Deploying or exporting, App responsivity",2,1 - Never,3,4,,,,,,,,,Somewhat satisfied,"New features, Performance improvements",keep up the good work! ,10.0,Yes,,"Bokeh, Matplotlib",,Yes,"Emacs, VS Code",,3.0,
57,2,4,,2,3,1 - Beginner,2,,HoloViz docs,Research & Development (Non-academic),Physics,Research Scientist,"Desktop workstation, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, Parquet","Local filesystem, Network filesystem","KBs, MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication",hvPlot,More than 3 years,"Dask.DataFrame, NumPy, Pandas","Dask, Matplotlib, NumPy, Pandas, SciPy, scikit-learn","Jupyter Notebook, Jupyter Lab",Entire notebooks,Panel,4.0,3,3,,2,3,,,,,,Panel,,,,,,,,,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation",,2,,3,4,1 - Lowest priority,"Building custom components, Comparing APIs, Debugging, Deploying or exporting, App responsivity, Working with other HoloViz packages",1 - Never,1 - Never,1 - Never,3,,,,,,,,,Somewhat satisfied,"Better documentation, Bug fixes",Make the default plot styles as good as in altair,10.0,Yes,,Vega/Altair,,I don't know,Spyder,,4.0,
58,2,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,2,1 - Beginner,1 - Beginner,HoloViz docs,Engineering,Urban planning ,Data Scientist,Personal laptop,"Create a short tutorial for each individual package, Create examples of when and how to switch between different packages","Tabular/Columnar (Pandas, etc.)",CSV,Local filesystem,MBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards",HoloViews,Less than 6 months,"GeoPandas, NetworkX, NumPy, Pandas","Bokeh, GeoPandas, NetworkX, NumPy, Pandas, SciPy, scikit-learn, statsmodels, pymc4",Jupyter Notebook,"Exported HTML, Exported images, Screenshot images",,2.0,2,,,,2,3,,,,I didn’t realize there was such a tutorial,HoloViews,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,6,4,7 - Highest Priority,3,5,2,"Applying customizations using the options system, Custom interactivity, Deploying or exporting, Element containers (Layout, Overlay, HoloMap, etc), Working with other HoloViz packages",HoloViews,,"Better documentation, More examples in my domain",,6.0,Yes,,,"Bokeh, Matplotlib",I don't know,I don't use Python scripts,,,2.0
59,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,3,,1 - Beginner,,pangeo weekly checkin,Academic Research,physical oceanography,Domain Engineer,"HPC system, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, create a guide translating matplotlib style options to holoviews","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","HDF5, Zarr","Blob / Object Storage, Local filesystem","GBs, TBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data",hvPlot,6 months - 1 year,"GeoPandas, Pandas, Xarray","Bokeh, Dask, GeoPandas, Intake, Matplotlib, NumPy, Pandas, SciPy, Xarray",Jupyter Lab,"Exported HTML, Entire notebooks",,2.0,3,3,3,,4,,,,,,hvPlot,,,5 - All the time,,,,,,7 - Highest priority,5,4,2,6,3,"Creating subplots, Comparing APIs, Geographic data, Layouts, Multi-dimensional array data, Plotting with different backends, Streaming data, Using widgets, Working with other HoloViz packages",2,1 - Never,hvPlot,"GitHub Issues, HoloViz Documentation, Stack Overflow, reading the library code",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,"Better documentation, More examples in my domain",better documentation is the most important improvement: searching for most common tasks tends to be difficult because the structure of the libraries is a bit different from the ones I know. Maybe something like rosettacode.org for plotting libraries would help with that?,8.0,Yes,Bokeh,,,No,Emacs,2.0,,
60,2,2,2,2,3,1 - Beginner,1 - Beginner,1 - Beginner,Word of mouth,Academic Research,Physical Oceanography,Professor/Instructor,"Cloud, Desktop workstation, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, JSON, Zarr","Blob / Object Storage, Local filesystem",TBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data",Datashader,More than 3 years,Xarray,"Bokeh, Dask, Matplotlib, Xarray",Jupyter Lab,"Internally hosted apps, Entire notebooks","Amazon Web Services, Flask, Google Cloud Platform, Microsoft Azure, SSH",3.0,,,,,,,,,,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org",hvPlot,,,5 - All the time,,,,,,4,7 - Highest priority,6,2,1 - Lowest priority,5,"Creating subplots, Custom styling, Timeseries data",1 - Never,1 - Never,hvPlot,HoloViz Documentation,,,,,,,,,,,,,,,,,,,,,"Better documentation, More examples in my domain",,10.0,No thanks,Bokeh,,,No,VS Code,2.0,,
61,,4,,,,,3,,HoloViz discourse,Academic Research,Statistics,Student,"Desktop workstation, Personal laptop",Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)",CSV,"Local filesystem, Python Pickle","KBs, MBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Report statistical results",Panel,6 months - 1 year,"NumPy, Pandas","Bokeh, Matplotlib, NumPy, Pandas, scikit-learn, Altair",Emacs Org-Mode,"Exported images, Entire notebooks",,3.0,,4,,,,,3,,,,Panel,,,,,,,,,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation, Stack Overflow",4,6,2,7 - Highest Priority,5,1 - Lowest priority,"Building custom components, Comparing APIs, Composing templates, App responsivity",5 - All the time,1 - Never,5 - All the time,1 - Never,,,,,,,,,Very satisfied,Better documentation,,10.0,No thanks,,"Bokeh, Matplotlib, Altair",,Yes,Emacs,,1.0,
62,,,,,3,,,,Twitter,Energy,Oil and gas,Domain Engineer,Personal laptop,"Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages","Tabular/Columnar (Pandas, etc.)",CSV,Local filesystem,GBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",hvPlot,6 months - 1 year,Pandas,Pandas,"Jupyter Lab, VS Code Notebook",Exported HTML,Flask,2.0,1 - Not Effective,1 - Not Effective,,,3,3,,,,"I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",hvPlot,,,4,,,,,,2,4,3,1 - Lowest priority,,,"Creating subplots, Custom styling, Timeseries data, Using widgets",2,1 - Never,hvPlot,"HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,,"Better documentation, New features, Performance improvements",I think the overall experience needs to be more polished. I like how polished seaborn and Altair experience is ,10.0,Yes,Bokeh,,,Yes,I don't use Python scripts,5.0,,
63,2,2,,,2,,1 - Beginner,,HoloViz docs,Academic Research,Materials Science,Research Scientist,Desktop workstation,"Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Streaming, Tabular/Columnar (Pandas, etc.)",CSV,"Local filesystem, Network filesystem","KBs, MBs","Build and share interactive visualizations/dashboards, Gather and clean data",Panel,Less than 6 months,Pandas,"Bokeh, NumPy, Pandas, SciPy, Streamz",Jupyter Lab,Entire notebooks,SSH,2.0,3,4,,,,,,,,"I launched the tutorial on cloud infrastructure (e.g. mybinder.org), I read through the tutorial on HoloViz.org",Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",5,4,7 - Highest Priority,6,,,Building custom components,4,2,5 - All the time,5 - All the time,,,,,,,,,Very satisfied,More examples in my domain,,8.0,Yes,,Bokeh,,I don't know,notepad++,,2.0,
64,1 - Beginner,3,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,Twitter,Research & Development (Non-academic),,Data Scientist,"Desktop workstation, Personal laptop","Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","Tabular/Columnar (Pandas, etc.)","CSV, HDF5, JSON, Parquet","HDFS, Local filesystem, SQL database","MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,1 - 3 years,"NumPy, Pandas","Bokeh, Matplotlib, NumPy, Pandas, SciPy, scikit-learn","Jupyter Notebook, Jupyter Lab, VS Code Notebook",Externally hosted apps,Heroku,2.0,,2,,,,,,,,,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, HoloViz Gitter, Stack Overflow",,4,3,2,,1 - Lowest priority,"Composing templates, Custom styling, Deploying or exporting",1 - Never,1 - Never,1 - Never,3,,,,,,,,,Very satisfied,Better documentation,,7.0,No thanks,,"Bokeh, Matplotlib",,Yes,VS Code,,1.0,
65,3,1 - Beginner,4,2,4,1 - Beginner,1 - Beginner,1 - Beginner,Twitter,Technology,Flood,Applied Scientist,"Cluster, Cloud","Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","HDF5, Parquet, Zarr","Blob / Object Storage, HDFS, Local filesystem, Network filesystem",GBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",GeoViews,1 - 3 years,"Dask.Array, GeoPandas, NumPy, Pandas, Xarray","Dask, GeoPandas, Matplotlib, NumPy, Pandas, SciPy, Xarray",Jupyter Lab,"Exported HTML, Entire notebooks, Screenshot images",Google Cloud Platform,2.0,3,,3,3,3,,,,4.0,,GeoViews,1 - Lowest priority,,,5,3,6,4,2,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,Performance improvements,,9.0,No thanks,,,,Yes,PyCharm,,,
